Unnamed: 0,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,group,tox21
2530,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24397,O=S(=O)(O)C(F)(F)F,training,4
2531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX28951,CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,training,1
2532,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX4478,Cc1cc2nc(N)sc2cc1C,training,3
2533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX28643,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,test,3
2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2906,CC(C)(CO)[C@@H](O)C(=O)NCCCO,test,4
2535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX52,Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O,training,3
2536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9157,CCCCCC(C=O)=Cc1ccccc1,training,1
2537,0.0,,,,,1.0,,,1.0,,,,TOX115,CCP(CC)(CC)=[Au]S[C@H]1O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,training,3
2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24660,SCCSCCS,valid,4
2539,0.0,,0.0,1.0,0.0,,,,,,1.0,,TOX20599,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,training,3
2540,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX6773,CC(O)CCO,training,3
2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9150,CCC(N)(CO)CO,training,4
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14,CC(=O)C1C(=O)C=C(C)OC1=O,training,4
2543,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3300,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,test,1
2544,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,1.0,,TOX21248,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,training,2
2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26830,ClCc1ccccc1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,training,4
2546,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX28608,CC(O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,valid,4
2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4194,Cc1cc(Cl)ccc1OC(C)C(=O)O,training,4
2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17495,CCNc1nc(N)nc(Cl)n1,training,4
2549,,,,,,,,1.0,,0.0,,,TOX31444,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@]1(C)[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,training,2
2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX24825,CC(C)(C)c1cccc(O)c1,training,2
2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX390,CC(=O)NNC(C)=O,test,4
2552,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,TOX3057,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,test,2
2553,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,TOX1312,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,training,3
2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5724,CC(=O)c1ccc([N+](=O)[O-])cc1,training,4
2555,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,TOX23895,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,training,4
2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2138,CC/C=C/CCO,training,4
2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX22612,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,training,4
2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5879,O=C(O)C=Cc1ccc(C=CC(=O)O)cc1,training,4
2559,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,1.0,TOX4585,c1ccc2c(c1)ccc1ncccc12,training,3
2560,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7716,CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,training,1
2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26720,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,training,4
2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25280,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,training,4
2563,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX1337,c1ccc2[nH]c(-c3cscn3)nc2c1,training,3
2564,0.0,,0.0,,,,,,,,,,TOX27102,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CN,valid,4
2565,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,TOX25566,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,training,4
2566,0.0,0.0,,,,0.0,,,1.0,,0.0,,TOX25944,O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31,training,2
2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25169,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,training,4
2568,,,,,,,,0.0,,,,,TOX26705,CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,training,4
2569,,,,,,,,0.0,,0.0,,,TOX25088,Cc1ncc(CO)c(CN)c1O,training,4
2570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24371,O=S(=O)(O)CCCN1CCOCC1,training,4
2571,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,TOX9362,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,test,4
2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4691,CCCCOCC1CO1,test,4
2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX508,C[As](C)(=O)O,test,2
2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX300,ClC(Br)Br,training,4
2575,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX6173,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,training,4
2576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,TOX25902,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)[O-])CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,training,1
2577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14087,NCCc1ccc(O)cc1,training,1
2578,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,TOX26568,O=C([O-])c1nc(O)nc(O)n1,training,4
2579,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX26849,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,training,2
2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX27104,CCCC/C=C/C=C\C=O,valid,2
2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2676,CC(C[N+](C)(C)C)OC(N)=O,training,4
2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX26423,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,training,4
2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5523,Cc1occc(=O)c1O,training,4
2584,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26701,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,training,4
2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX9169,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC,training,4
2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27643,CC(O)C1CCCCC1,training,4
2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7639,CCCOCCOCCO,training,4
2588,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,,TOX17555,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,valid,2
2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5574,Cc1ccc(CO)cc1,training,4
2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2978,CC[N+](C)(C)c1cccc(O)c1,valid,4
2591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6265,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,training,1
2592,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26224,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,training,4
2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27526,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,test,4
2594,0.0,1.0,,,,1.0,,,1.0,,,1.0,TOX26308,OB(O)O[Hg]c1ccccc1,training,3
2595,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7086,CCCCCCC(O)CCCCCCCCCCC(=O)OC,training,4
2596,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7540,CCCCNS(=O)(=O)c1ccccc1,training,4
2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX28163,Cc1ccc(S)cc1,training,4
2598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX26180,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training,4
2599,0.0,,1.0,,,1.0,,,,1.0,,,TOX25204,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,training,3
2600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX29002,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,training,1
2601,0.0,,0.0,,0.0,,,,,,,,TOX15589,CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC,training,4
2602,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,1.0,,TOX12344,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,training,3
2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24849,Nc1nc(=S)[nH][nH]1,training,4
2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20795,Cc1ccc(S(=O)(=O)[N-]Cl)cc1,training,4
2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25530,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,training,4
2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21209,C=C(C)C1CCC(C)(O)CC1,training,4
2607,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3016,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,training,1
2608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX1957,O=C(Oc1ccccc1)c1ccccc1O,training,3
2609,0.0,,0.0,,,0.0,,1.0,0.0,,,0.0,TOX14402,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,test,2
2610,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26154,O=C(/C=C/c1cccc(F)c1)NC1CC1,training,4
2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX26332,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,training,2
2612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26623,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12,training,4
2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24413,CCN1CCCC1=O,training,4
2614,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27001,COC(Cc1ccccc1)OC,training,4
2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX21412,O=C(CCl)NCO,training,2
2616,0.0,0.0,0.0,,,,,,0.0,,1.0,,TOX450,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,training,2
2617,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,TOX24303,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],training,1
2618,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,,,TOX5093,COc1ccc(Nc2ccc(OC)cc2)cc1,training,3
2619,,1.0,0.0,1.0,1.0,1.0,,,,0.0,1.0,1.0,TOX2934,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,training,3
2620,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,TOX63,Nc1ccc([N+](=O)[O-])cc1O,training,3
2621,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX5440,NCCCNCCCN,test,4
2622,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26165,[O-][n+]1cc[n+]([O-])c2ccccc21,training,4
2623,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,TOX5021,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,training,2
2624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27461,Nc1cccnc1,training,4
2625,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,TOX25635,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,training,2
2626,0.0,,,,,1.0,,,1.0,,,,TOX5065,C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C,training,3
2627,0.0,,,0.0,,0.0,,1.0,,0.0,1.0,0.0,TOX523,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,training,2
2628,0.0,0.0,,0.0,,1.0,,0.0,0.0,1.0,1.0,,TOX2437,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,training,3
2629,,,,,,,,0.0,,0.0,,,TOX25648,NC/C=C/C(=O)O,training,4
2630,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX29393,O=C1CCN(c2ccccc2)N1,training,4
2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX24317,O=S(=O)(O)c1ccc(O)c2ncccc12,training,2
2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX298,Clc1ccccc1,training,4
2633,0.0,0.0,1.0,,,0.0,0.0,,0.0,1.0,1.0,,TOX26284,O=[N+]([O-])c1ccc(O)c2ncccc12,training,3
2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX13332,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,training,4
2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1731,CO,valid,4
2636,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20554,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,training,1
2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26732,O=S(=O)([O-])CCCS(=O)(=O)[O-],test,4
2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7832,CCCCC(CC)COC(=O)Cl,training,4
2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13371,OC1CCCC1,training,4
2640,,,,,,,,0.0,,0.0,,,TOX31429,COC(=O)CCCCC(CCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O,training,4
2641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24552,CC(=O)O[AlH3](O)OC(C)=O,training,1
2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5074,O=C(O)c1ccc(O)cc1O,test,4
2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21540,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,training,4
2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3588,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,training,4
2645,0.0,1.0,0.0,,,0.0,1.0,,1.0,1.0,1.0,,TOX22390,[O-][n+]1ccccc1[S-],training,3
2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27363,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,training,4
2647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX88,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,training,4
2648,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7975,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,training,4
2649,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX520,CC(C)=CCl,training,1
2650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6252,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,training,4
2651,0.0,,0.0,,1.0,1.0,0.0,1.0,,1.0,,1.0,TOX28869,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,training,3
2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5100,C=CC(=O)OCCN(C)C,training,4
2653,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27276,CNCc1ccc(NC(=O)c2c[nH]c3c2C(=O)CCC3)cc1,valid,1
2654,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX2159,C=CCCCCCCC=C,training,2
2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26709,CC1CCCCN1CCCOC(=O)c1ccccc1,valid,4
2656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,TOX25490,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,valid,3
2657,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27464,CCc1nccnc1C,training,1
2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24446,C[N+](C)(C)CC(=O)O,training,4
2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9143,CCCC(C)C,training,4
2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7267,CCCCCCCCCCCCCC,training,4
2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX18855,Fc1cccc(Cl)c1CCl,training,2
2662,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,TOX25236,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,training,4
2663,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4797,CCC(Cl)[N+](=O)[O-],training,4
2664,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24663,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,training,4
2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX605,CCCCC(CC)CO,training,4
2666,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX9670,CC1CC(CC2CCC(N)C(C)C2)CCC1N,training,4
2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28797,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,training,4
2668,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,TOX2060,O=Cc1ccccc1[N+](=O)[O-],training,2
2669,,,,,,,,0.0,,0.0,,,TOX31635,O=C(O)c1cn(C2CC2)c2cc(Cl)c(F)cc2c1=O,training,4
2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14618,CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl,valid,4
2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5640,Cc1cccc(C(=O)O)c1[N+](=O)[O-],training,4
2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24835,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,training,4
2673,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,TOX7487,CCOP(=S)(Cl)OCC,training,4
2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9671,CC(O)(P(=O)([O-])O)P(=O)([O-])O,valid,4
2675,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,TOX26902,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O,training,4
